split,task,regime,seed,stress,horizon_load,hidden_load,confound_load,compensation_load,side_load,sparse_load,intervention_load
nominal,tool_use_after_delay,credit_confounder,3,0.10000,0.33596,0.23695,0.51152,0.37170,0.23442,0.17013,0.12995
nominal,tool_use_after_delay,credit_confounder,4,0.10000,0.33596,0.23695,0.51152,0.37170,0.23442,0.17013,0.12995
nominal,tool_use_after_delay,credit_confounder,5,0.10000,0.33596,0.23695,0.51152,0.37170,0.23442,0.17013,0.12995
nominal,tool_use_after_delay,credit_confounder,6,0.10000,0.33596,0.23695,0.51152,0.37170,0.23442,0.17013,0.12995
nominal,tool_use_after_delay,credit_confounder,7,0.10000,0.33596,0.23695,0.51152,0.37170,0.23442,0.17013,0.12995
nominal,tool_use_after_delay,credit_confounder,8,0.10000,0.33596,0.23695,0.51152,0.37170,0.23442,0.17013,0.12995
nominal,tool_use_after_delay,credit_confounder,9,0.10000,0.33596,0.23695,0.51152,0.37170,0.23442,0.17013,0.12995
nominal,tool_use_after_delay,delayed_human_correction,0,0.10000,0.44022,0.28631,0.34472,0.28674,0.25116,0.16464,0.33634
nominal,tool_use_after_delay,delayed_human_correction,1,0.10000,0.44022,0.28631,0.34472,0.28674,0.25116,0.16464,0.33634
nominal,tool_use_after_delay,delayed_human_correction,2,0.10000,0.44022,0.28631,0.34472,0.28674,0.25116,0.16464,0.33634
nominal,tool_use_after_delay,delayed_human_correction,3,0.10000,0.44022,0.28631,0.34472,0.28674,0.25116,0.16464,0.33634
nominal,tool_use_after_delay,delayed_human_correction,4,0.10000,0.44022,0.28631,0.34472,0.28674,0.25116,0.16464,0.33634
nominal,tool_use_after_delay,delayed_human_correction,5,0.10000,0.44022,0.28631,0.34472,0.28674,0.25116,0.16464,0.33634
nominal,tool_use_after_delay,delayed_human_correction,6,0.10000,0.44022,0.28631,0.34472,0.28674,0.25116,0.16464,0.33634
nominal,tool_use_after_delay,delayed_human_correction,7,0.10000,0.44022,0.28631,0.34472,0.28674,0.25116,0.16464,0.33634
nominal,tool_use_after_delay,delayed_human_correction,8,0.10000,0.44022,0.28631,0.34472,0.28674,0.25116,0.16464,0.33634
nominal,tool_use_after_delay,delayed_human_correction,9,0.10000,0.44022,0.28631,0.34472,0.28674,0.25116,0.16464,0.33634
nominal,tool_use_after_delay,compositional_temporal_chain,0,0.10000,0.52132,0.41466,0.47816,0.43542,0.35162,0.20854,0.27518
nominal,tool_use_after_delay,compositional_temporal_chain,1,0.10000,0.52132,0.41466,0.47816,0.43542,0.35162,0.20854,0.27518
nominal,tool_use_after_delay,compositional_temporal_chain,2,0.10000,0.52132,0.41466,0.47816,0.43542,0.35162,0.20854,0.27518
nominal,tool_use_after_delay,compositional_temporal_chain,3,0.10000,0.52132,0.41466,0.47816,0.43542,0.35162,0.20854,0.27518
nominal,tool_use_after_delay,compositional_temporal_chain,4,0.10000,0.52132,0.41466,0.47816,0.43542,0.35162,0.20854,0.27518
nominal,tool_use_after_delay,compositional_temporal_chain,5,0.10000,0.52132,0.41466,0.47816,0.43542,0.35162,0.20854,0.27518
nominal,tool_use_after_delay,compositional_temporal_chain,6,0.10000,0.52132,0.41466,0.47816,0.43542,0.35162,0.20854,0.27518
nominal,tool_use_after_delay,compositional_temporal_chain,7,0.10000,0.52132,0.41466,0.47816,0.43542,0.35162,0.20854,0.27518
nominal,tool_use_after_delay,compositional_temporal_chain,8,0.10000,0.52132,0.41466,0.47816,0.43542,0.35162,0.20854,0.27518
nominal,tool_use_after_delay,compositional_temporal_chain,9,0.10000,0.52132,0.41466,0.47816,0.43542,0.35162,0.20854,0.27518
nominal,mobile_manip_recovery,delayed_contact_consequence,0,0.10000,0.43276,0.15965,0.21128,0.15930,0.31383,0.09681,0.06527
nominal,mobile_manip_recovery,delayed_contact_consequence,1,0.10000,0.43276,0.15965,0.21128,0.15930,0.31383,0.09681,0.06527
nominal,mobile_manip_recovery,delayed_contact_consequence,2,0.10000,0.43276,0.15965,0.21128,0.15930,0.31383,0.09681,0.06527
nominal,mobile_manip_recovery,delayed_contact_consequence,3,0.10000,0.43276,0.15965,0.21128,0.15930,0.31383,0.09681,0.06527
nominal,mobile_manip_recovery,delayed_contact_consequence,4,0.10000,0.43276,0.15965,0.21128,0.15930,0.31383,0.09681,0.06527
nominal,mobile_manip_recovery,delayed_contact_consequence,5,0.10000,0.43276,0.15965,0.21128,0.15930,0.31383,0.09681,0.06527
nominal,mobile_manip_recovery,delayed_contact_consequence,6,0.10000,0.43276,0.15965,0.21128,0.15930,0.31383,0.09681,0.06527
nominal,mobile_manip_recovery,delayed_contact_consequence,7,0.10000,0.43276,0.15965,0.21128,0.15930,0.31383,0.09681,0.06527
nominal,mobile_manip_recovery,delayed_contact_consequence,8,0.10000,0.43276,0.15965,0.21128,0.15930,0.31383,0.09681,0.06527
nominal,mobile_manip_recovery,delayed_contact_consequence,9,0.10000,0.43276,0.15965,0.21128,0.15930,0.31383,0.09681,0.06527
nominal,mobile_manip_recovery,hidden_precondition_violation,0,0.10000,0.31665,0.42260,0.25576,0.19116,0.28441,0.11986,0.07977
nominal,mobile_manip_recovery,hidden_precondition_violation,1,0.10000,0.31665,0.42260,0.25576,0.19116,0.28441,0.11986,0.07977
nominal,mobile_manip_recovery,hidden_precondition_violation,2,0.10000,0.31665,0.42260,0.25576,0.19116,0.28441,0.11986,0.07977
nominal,mobile_manip_recovery,hidden_precondition_violation,3,0.10000,0.31665,0.42260,0.25576,0.19116,0.28441,0.11986,0.07977
nominal,mobile_manip_recovery,hidden_precondition_violation,4,0.10000,0.31665,0.42260,0.25576,0.19116,0.28441,0.11986,0.07977
nominal,mobile_manip_recovery,hidden_precondition_violation,5,0.10000,0.31665,0.42260,0.25576,0.19116,0.28441,0.11986,0.07977
nominal,mobile_manip_recovery,hidden_precondition_violation,6,0.10000,0.31665,0.42260,0.25576,0.19116,0.28441,0.11986,0.07977
nominal,mobile_manip_recovery,hidden_precondition_violation,7,0.10000,0.31665,0.42260,0.25576,0.19116,0.28441,0.11986,0.07977
nominal,mobile_manip_recovery,hidden_precondition_violation,8,0.10000,0.31665,0.42260,0.25576,0.19116,0.28441,0.11986,0.07977
nominal,mobile_manip_recovery,hidden_precondition_violation,9,0.10000,0.31665,0.42260,0.25576,0.19116,0.28441,0.11986,0.07977
nominal,mobile_manip_recovery,compensatory_action_masking,0,0.10000,0.33776,0.24417,0.45592,0.48852,0.26479,0.11064,0.10153
nominal,mobile_manip_recovery,compensatory_action_masking,1,0.10000,0.33776,0.24417,0.45592,0.48852,0.26479,0.11064,0.10153
nominal,mobile_manip_recovery,compensatory_action_masking,2,0.10000,0.33776,0.24417,0.45592,0.48852,0.26479,0.11064,0.10153
nominal,mobile_manip_recovery,compensatory_action_masking,3,0.10000,0.33776,0.24417,0.45592,0.48852,0.26479,0.11064,0.10153
nominal,mobile_manip_recovery,compensatory_action_masking,4,0.10000,0.33776,0.24417,0.45592,0.48852,0.26479,0.11064,0.10153
nominal,mobile_manip_recovery,compensatory_action_masking,5,0.10000,0.33776,0.24417,0.45592,0.48852,0.26479,0.11064,0.10153
nominal,mobile_manip_recovery,compensatory_action_masking,6,0.10000,0.33776,0.24417,0.45592,0.48852,0.26479,0.11064,0.10153
nominal,mobile_manip_recovery,compensatory_action_masking,7,0.10000,0.33776,0.24417,0.45592,0.48852,0.26479,0.11064,0.10153
nominal,mobile_manip_recovery,compensatory_action_masking,8,0.10000,0.33776,0.24417,0.45592,0.48852,0.26479,0.11064,0.10153
nominal,mobile_manip_recovery,compensatory_action_masking,9,0.10000,0.33776,0.24417,0.45592,0.48852,0.26479,0.11064,0.10153
nominal,mobile_manip_recovery,irreversible_side_effect,0,0.10000,0.28499,0.21600,0.26688,0.13806,0.45113,0.09220,0.07252
nominal,mobile_manip_recovery,irreversible_side_effect,1,0.10000,0.28499,0.21600,0.26688,0.13806,0.45113,0.09220,0.07252
nominal,mobile_manip_recovery,irreversible_side_effect,2,0.10000,0.28499,0.21600,0.26688,0.13806,0.45113,0.09220,0.07252
nominal,mobile_manip_recovery,irreversible_side_effect,3,0.10000,0.28499,0.21600,0.26688,0.13806,0.45113,0.09220,0.07252
nominal,mobile_manip_recovery,irreversible_side_effect,4,0.10000,0.28499,0.21600,0.26688,0.13806,0.45113,0.09220,0.07252
nominal,mobile_manip_recovery,irreversible_side_effect,5,0.10000,0.28499,0.21600,0.26688,0.13806,0.45113,0.09220,0.07252
nominal,mobile_manip_recovery,irreversible_side_effect,6,0.10000,0.28499,0.21600,0.26688,0.13806,0.45113,0.09220,0.07252
nominal,mobile_manip_recovery,irreversible_side_effect,7,0.10000,0.28499,0.21600,0.26688,0.13806,0.45113,0.09220,0.07252
nominal,mobile_manip_recovery,irreversible_side_effect,8,0.10000,0.28499,0.21600,0.26688,0.13806,0.45113,0.09220,0.07252
nominal,mobile_manip_recovery,irreversible_side_effect,9,0.10000,0.28499,0.21600,0.26688,0.13806,0.45113,0.09220,0.07252
nominal,mobile_manip_recovery,sparse_success_observation,0,0.10000,0.35887,0.25356,0.32248,0.22302,0.24518,0.20745,0.10878
nominal,mobile_manip_recovery,sparse_success_observation,1,0.10000,0.35887,0.25356,0.32248,0.22302,0.24518,0.20745,0.10878
nominal,mobile_manip_recovery,sparse_success_observation,2,0.10000,0.35887,0.25356,0.32248,0.22302,0.24518,0.20745,0.10878
nominal,mobile_manip_recovery,sparse_success_observation,3,0.10000,0.35887,0.25356,0.32248,0.22302,0.24518,0.20745,0.10878
nominal,mobile_manip_recovery,sparse_success_observation,4,0.10000,0.35887,0.25356,0.32248,0.22302,0.24518,0.20745,0.10878
nominal,mobile_manip_recovery,sparse_success_observation,5,0.10000,0.35887,0.25356,0.32248,0.22302,0.24518,0.20745,0.10878
nominal,mobile_manip_recovery,sparse_success_observation,6,0.10000,0.35887,0.25356,0.32248,0.22302,0.24518,0.20745,0.10878
nominal,mobile_manip_recovery,sparse_success_observation,7,0.10000,0.35887,0.25356,0.32248,0.22302,0.24518,0.20745,0.10878
nominal,mobile_manip_recovery,sparse_success_observation,8,0.10000,0.35887,0.25356,0.32248,0.22302,0.24518,0.20745,0.10878
nominal,mobile_manip_recovery,sparse_success_observation,9,0.10000,0.35887,0.25356,0.32248,0.22302,0.24518,0.20745,0.10878
nominal,mobile_manip_recovery,credit_confounder,0,0.10000,0.30610,0.22539,0.51152,0.37170,0.27460,0.14291,0.12328
nominal,mobile_manip_recovery,credit_confounder,1,0.10000,0.30610,0.22539,0.51152,0.37170,0.27460,0.14291,0.12328
nominal,mobile_manip_recovery,credit_confounder,2,0.10000,0.30610,0.22539,0.51152,0.37170,0.27460,0.14291,0.12328
nominal,mobile_manip_recovery,credit_confounder,3,0.10000,0.30610,0.22539,0.51152,0.37170,0.27460,0.14291,0.12328
nominal,mobile_manip_recovery,credit_confounder,4,0.10000,0.30610,0.22539,0.51152,0.37170,0.27460,0.14291,0.12328
nominal,mobile_manip_recovery,credit_confounder,5,0.10000,0.30610,0.22539,0.51152,0.37170,0.27460,0.14291,0.12328
nominal,mobile_manip_recovery,credit_confounder,6,0.10000,0.30610,0.22539,0.51152,0.37170,0.27460,0.14291,0.12328
nominal,mobile_manip_recovery,credit_confounder,7,0.10000,0.30610,0.22539,0.51152,0.37170,0.27460,0.14291,0.12328
nominal,mobile_manip_recovery,credit_confounder,8,0.10000,0.30610,0.22539,0.51152,0.37170,0.27460,0.14291,0.12328
nominal,mobile_manip_recovery,credit_confounder,9,0.10000,0.30610,0.22539,0.51152,0.37170,0.27460,0.14291,0.12328
nominal,mobile_manip_recovery,delayed_human_correction,0,0.10000,0.40109,0.27234,0.34472,0.28674,0.29422,0.13830,0.31909
nominal,mobile_manip_recovery,delayed_human_correction,1,0.10000,0.40109,0.27234,0.34472,0.28674,0.29422,0.13830,0.31909
nominal,mobile_manip_recovery,delayed_human_correction,2,0.10000,0.40109,0.27234,0.34472,0.28674,0.29422,0.13830,0.31909
nominal,mobile_manip_recovery,delayed_human_correction,3,0.10000,0.40109,0.27234,0.34472,0.28674,0.29422,0.13830,0.31909
nominal,mobile_manip_recovery,delayed_human_correction,4,0.10000,0.40109,0.27234,0.34472,0.28674,0.29422,0.13830,0.31909
nominal,mobile_manip_recovery,delayed_human_correction,5,0.10000,0.40109,0.27234,0.34472,0.28674,0.29422,0.13830,0.31909
nominal,mobile_manip_recovery,delayed_human_correction,6,0.10000,0.40109,0.27234,0.34472,0.28674,0.29422,0.13830,0.31909
nominal,mobile_manip_recovery,delayed_human_correction,7,0.10000,0.40109,0.27234,0.34472,0.28674,0.29422,0.13830,0.31909
nominal,mobile_manip_recovery,delayed_human_correction,8,0.10000,0.40109,0.27234,0.34472,0.28674,0.29422,0.13830,0.31909
nominal,mobile_manip_recovery,delayed_human_correction,9,0.10000,0.40109,0.27234,0.34472,0.28674,0.29422,0.13830,0.31909
nominal,mobile_manip_recovery,compositional_temporal_chain,0,0.10000,0.47498,0.39443,0.47816,0.43542,0.41190,0.17518,0.26107
nominal,mobile_manip_recovery,compositional_temporal_chain,1,0.10000,0.47498,0.39443,0.47816,0.43542,0.41190,0.17518,0.26107
nominal,mobile_manip_recovery,compositional_temporal_chain,2,0.10000,0.47498,0.39443,0.47816,0.43542,0.41190,0.17518,0.26107
nominal,mobile_manip_recovery,compositional_temporal_chain,3,0.10000,0.47498,0.39443,0.47816,0.43542,0.41190,0.17518,0.26107
nominal,mobile_manip_recovery,compositional_temporal_chain,4,0.10000,0.47498,0.39443,0.47816,0.43542,0.41190,0.17518,0.26107
nominal,mobile_manip_recovery,compositional_temporal_chain,5,0.10000,0.47498,0.39443,0.47816,0.43542,0.41190,0.17518,0.26107
nominal,mobile_manip_recovery,compositional_temporal_chain,6,0.10000,0.47498,0.39443,0.47816,0.43542,0.41190,0.17518,0.26107
nominal,mobile_manip_recovery,compositional_temporal_chain,7,0.10000,0.47498,0.39443,0.47816,0.43542,0.41190,0.17518,0.26107
nominal,mobile_manip_recovery,compositional_temporal_chain,8,0.10000,0.47498,0.39443,0.47816,0.43542,0.41190,0.17518,0.26107
nominal,mobile_manip_recovery,compositional_temporal_chain,9,0.10000,0.47498,0.39443,0.47816,0.43542,0.41190,0.17518,0.26107
nominal,multi_stage_assembly,delayed_contact_consequence,0,0.10000,0.50664,0.18831,0.21128,0.15930,0.27556,0.12908,0.07585
nominal,multi_stage_assembly,delayed_contact_consequence,1,0.10000,0.50664,0.18831,0.21128,0.15930,0.27556,0.12908,0.07585
nominal,multi_stage_assembly,delayed_contact_consequence,2,0.10000,0.50664,0.18831,0.21128,0.15930,0.27556,0.12908,0.07585
nominal,multi_stage_assembly,delayed_contact_consequence,3,0.10000,0.50664,0.18831,0.21128,0.15930,0.27556,0.12908,0.07585
nominal,multi_stage_assembly,delayed_contact_consequence,4,0.10000,0.50664,0.18831,0.21128,0.15930,0.27556,0.12908,0.07585
nominal,multi_stage_assembly,delayed_contact_consequence,5,0.10000,0.50664,0.18831,0.21128,0.15930,0.27556,0.12908,0.07585
nominal,multi_stage_assembly,delayed_contact_consequence,6,0.10000,0.50664,0.18831,0.21128,0.15930,0.27556,0.12908,0.07585
nominal,multi_stage_assembly,delayed_contact_consequence,7,0.10000,0.50664,0.18831,0.21128,0.15930,0.27556,0.12908,0.07585
nominal,multi_stage_assembly,delayed_contact_consequence,8,0.10000,0.50664,0.18831,0.21128,0.15930,0.27556,0.12908,0.07585
nominal,multi_stage_assembly,delayed_contact_consequence,9,0.10000,0.50664,0.18831,0.21128,0.15930,0.27556,0.12908,0.07585
nominal,multi_stage_assembly,hidden_precondition_violation,0,0.10000,0.37071,0.49846,0.25576,0.19116,0.24972,0.15981,0.09271
nominal,multi_stage_assembly,hidden_precondition_violation,1,0.10000,0.37071,0.49846,0.25576,0.19116,0.24972,0.15981,0.09271
nominal,multi_stage_assembly,hidden_precondition_violation,2,0.10000,0.37071,0.49846,0.25576,0.19116,0.24972,0.15981,0.09271
nominal,multi_stage_assembly,hidden_precondition_violation,3,0.10000,0.37071,0.49846,0.25576,0.19116,0.24972,0.15981,0.09271
nominal,multi_stage_assembly,hidden_precondition_violation,4,0.10000,0.37071,0.49846,0.25576,0.19116,0.24972,0.15981,0.09271
nominal,multi_stage_assembly,hidden_precondition_violation,5,0.10000,0.37071,0.49846,0.25576,0.19116,0.24972,0.15981,0.09271
nominal,multi_stage_assembly,hidden_precondition_violation,6,0.10000,0.37071,0.49846,0.25576,0.19116,0.24972,0.15981,0.09271
nominal,multi_stage_assembly,hidden_precondition_violation,7,0.10000,0.37071,0.49846,0.25576,0.19116,0.24972,0.15981,0.09271
nominal,multi_stage_assembly,hidden_precondition_violation,8,0.10000,0.37071,0.49846,0.25576,0.19116,0.24972,0.15981,0.09271
nominal,multi_stage_assembly,hidden_precondition_violation,9,0.10000,0.37071,0.49846,0.25576,0.19116,0.24972,0.15981,0.09271
nominal,multi_stage_assembly,compensatory_action_masking,0,0.10000,0.39543,0.28800,0.45592,0.48852,0.23250,0.14752,0.11799
nominal,multi_stage_assembly,compensatory_action_masking,1,0.10000,0.39543,0.28800,0.45592,0.48852,0.23250,0.14752,0.11799
nominal,multi_stage_assembly,compensatory_action_masking,2,0.10000,0.39543,0.28800,0.45592,0.48852,0.23250,0.14752,0.11799
nominal,multi_stage_assembly,compensatory_action_masking,3,0.10000,0.39543,0.28800,0.45592,0.48852,0.23250,0.14752,0.11799
nominal,multi_stage_assembly,compensatory_action_masking,4,0.10000,0.39543,0.28800,0.45592,0.48852,0.23250,0.14752,0.11799
nominal,multi_stage_assembly,compensatory_action_masking,5,0.10000,0.39543,0.28800,0.45592,0.48852,0.23250,0.14752,0.11799
nominal,multi_stage_assembly,compensatory_action_masking,6,0.10000,0.39543,0.28800,0.45592,0.48852,0.23250,0.14752,0.11799
nominal,multi_stage_assembly,compensatory_action_masking,7,0.10000,0.39543,0.28800,0.45592,0.48852,0.23250,0.14752,0.11799
nominal,multi_stage_assembly,compensatory_action_masking,8,0.10000,0.39543,0.28800,0.45592,0.48852,0.23250,0.14752,0.11799
nominal,multi_stage_assembly,compensatory_action_masking,9,0.10000,0.39543,0.28800,0.45592,0.48852,0.23250,0.14752,0.11799
nominal,multi_stage_assembly,irreversible_side_effect,0,0.10000,0.33364,0.25477,0.26688,0.13806,0.39612,0.12293,0.08428
nominal,multi_stage_assembly,irreversible_side_effect,1,0.10000,0.33364,0.25477,0.26688,0.13806,0.39612,0.12293,0.08428
nominal,multi_stage_assembly,irreversible_side_effect,2,0.10000,0.33364,0.25477,0.26688,0.13806,0.39612,0.12293,0.08428
nominal,multi_stage_assembly,irreversible_side_effect,3,0.10000,0.33364,0.25477,0.26688,0.13806,0.39612,0.12293,0.08428
nominal,multi_stage_assembly,irreversible_side_effect,4,0.10000,0.33364,0.25477,0.26688,0.13806,0.39612,0.12293,0.08428
nominal,multi_stage_assembly,irreversible_side_effect,5,0.10000,0.33364,0.25477,0.26688,0.13806,0.39612,0.12293,0.08428
nominal,multi_stage_assembly,irreversible_side_effect,6,0.10000,0.33364,0.25477,0.26688,0.13806,0.39612,0.12293,0.08428
nominal,multi_stage_assembly,irreversible_side_effect,7,0.10000,0.33364,0.25477,0.26688,0.13806,0.39612,0.12293,0.08428
nominal,multi_stage_assembly,irreversible_side_effect,8,0.10000,0.33364,0.25477,0.26688,0.13806,0.39612,0.12293,0.08428
nominal,multi_stage_assembly,irreversible_side_effect,9,0.10000,0.33364,0.25477,0.26688,0.13806,0.39612,0.12293,0.08428
nominal,multi_stage_assembly,sparse_success_observation,0,0.10000,0.42014,0.29907,0.32248,0.22302,0.21528,0.27660,0.12642
nominal,multi_stage_assembly,sparse_success_observation,1,0.10000,0.42014,0.29907,0.32248,0.22302,0.21528,0.27660,0.12642
nominal,multi_stage_assembly,sparse_success_observation,2,0.10000,0.42014,0.29907,0.32248,0.22302,0.21528,0.27660,0.12642
nominal,multi_stage_assembly,sparse_success_observation,3,0.10000,0.42014,0.29907,0.32248,0.22302,0.21528,0.27660,0.12642
nominal,multi_stage_assembly,sparse_success_observation,4,0.10000,0.42014,0.29907,0.32248,0.22302,0.21528,0.27660,0.12642
nominal,multi_stage_assembly,sparse_success_observation,5,0.10000,0.42014,0.29907,0.32248,0.22302,0.21528,0.27660,0.12642
nominal,multi_stage_assembly,sparse_success_observation,6,0.10000,0.42014,0.29907,0.32248,0.22302,0.21528,0.27660,0.12642
nominal,multi_stage_assembly,sparse_success_observation,7,0.10000,0.42014,0.29907,0.32248,0.22302,0.21528,0.27660,0.12642
nominal,multi_stage_assembly,sparse_success_observation,8,0.10000,0.42014,0.29907,0.32248,0.22302,0.21528,0.27660,0.12642
