method,split,stress_level,seed,rows,success,ci95_success,credit_f1,ci95_credit_f1,delayed_blame_f1,ci95_delayed_blame_f1,false_credit,ci95_false_credit,missed_credit,ci95_missed_credit,irreversible_side_effect,ci95_irreversible_side_effect,wasted_action_rate,ci95_wasted_action_rate,early_correction,ci95_early_correction,correction_latency,ci95_correction_latency,ece,ci95_ece,regret,ci95_regret,utility,ci95_utility
oracle_event_credit_labels,stress_03,0.33333,2,48,0.93750,0.02856,0.70486,0.05523,0.76389,0.04648,0.00000,0.00000,0.05208,0.02413,0.00000,0.00000,0.00000,0.00000,0.64931,0.05855,0.37837,0.01476,0.00200,0.00000,0.00000,0.00000,0.84593,0.02781
oracle_event_credit_labels,stress_03,0.33333,3,48,0.89583,0.03720,0.68750,0.05640,0.79167,0.05283,0.00347,0.00681,0.06250,0.02307,0.00000,0.00000,0.00000,0.00000,0.59028,0.05832,0.38033,0.01511,0.00200,0.00000,0.00000,0.00000,0.79790,0.03711
oracle_event_credit_labels,stress_03,0.33333,4,48,0.92361,0.03069,0.68403,0.04886,0.71528,0.05498,0.00000,0.00000,0.05903,0.02662,0.00694,0.00952,0.00000,0.00000,0.59722,0.05903,0.37945,0.01511,0.00200,0.00000,0.00000,0.00000,0.82131,0.03298
oracle_event_credit_labels,stress_03,0.33333,5,48,0.91667,0.02751,0.70833,0.05372,0.73611,0.05038,0.00347,0.00681,0.03472,0.01935,0.00000,0.00000,0.00694,0.00952,0.61111,0.05699,0.37976,0.01537,0.00200,0.00000,0.00000,0.00000,0.82619,0.02867
oracle_event_credit_labels,stress_03,0.33333,6,48,0.87847,0.03859,0.70833,0.05372,0.77083,0.05112,0.00000,0.00000,0.05556,0.02634,0.00000,0.00000,0.00000,0.00000,0.64583,0.06988,0.37931,0.01573,0.00200,0.00000,0.00000,0.00000,0.78529,0.03582
oracle_event_credit_labels,stress_03,0.33333,7,48,0.92361,0.02566,0.72222,0.04895,0.74306,0.04660,0.00347,0.00681,0.05208,0.02943,0.00347,0.00681,0.00000,0.00000,0.59722,0.05903,0.37861,0.01518,0.00200,0.00000,0.00000,0.00000,0.82651,0.02812
oracle_event_credit_labels,stress_03,0.33333,8,48,0.91667,0.03369,0.68403,0.05855,0.78125,0.04578,0.00347,0.00681,0.04514,0.02525,0.00000,0.00000,0.00000,0.00000,0.56944,0.05131,0.37953,0.01486,0.00200,0.00000,0.00000,0.00000,0.82616,0.03360
oracle_event_credit_labels,stress_03,0.33333,9,48,0.89931,0.03472,0.71875,0.03909,0.76042,0.04552,0.00347,0.00681,0.05556,0.02634,0.00347,0.00681,0.00000,0.00000,0.61111,0.05616,0.37912,0.01537,0.00200,0.00000,0.00000,0.00000,0.80067,0.03759
oracle_event_credit_labels,stress_04,0.44444,0,48,0.95139,0.02374,0.69792,0.05297,0.74306,0.04956,0.00000,0.00000,0.05903,0.02662,0.00000,0.00000,0.00000,0.00000,0.64583,0.05723,0.39964,0.01618,0.00200,0.00000,0.00000,0.00000,0.85349,0.02482
oracle_event_credit_labels,stress_04,0.44444,1,48,0.89236,0.03950,0.71528,0.05668,0.75347,0.04862,0.00347,0.00681,0.06250,0.02503,0.00000,0.00000,0.00000,0.00000,0.57986,0.05835,0.40081,0.01638,0.00200,0.00000,0.00000,0.00000,0.79115,0.03743
oracle_event_credit_labels,stress_04,0.44444,2,48,0.91319,0.03638,0.69097,0.04958,0.70833,0.05192,0.00000,0.00000,0.06944,0.02722,0.00694,0.00952,0.00000,0.00000,0.60764,0.06265,0.40033,0.01640,0.00200,0.00000,0.00000,0.00000,0.80318,0.03573
oracle_event_credit_labels,stress_04,0.44444,3,48,0.92014,0.02916,0.71528,0.04761,0.71181,0.05650,0.00000,0.00000,0.05556,0.02634,0.00000,0.00000,0.00694,0.00952,0.60069,0.06790,0.40053,0.01656,0.00200,0.00000,0.00000,0.00000,0.81926,0.03099
oracle_event_credit_labels,stress_04,0.44444,4,48,0.88542,0.03528,0.70833,0.05007,0.77778,0.04991,0.00000,0.00000,0.07639,0.03363,0.00000,0.00000,0.00000,0.00000,0.63542,0.06352,0.40042,0.01695,0.00200,0.00000,0.00000,0.00000,0.78011,0.03609
oracle_event_credit_labels,stress_04,0.44444,5,48,0.93056,0.02722,0.69792,0.04927,0.73958,0.04951,0.00000,0.00000,0.06250,0.02856,0.00347,0.00681,0.00000,0.00000,0.57986,0.06303,0.40000,0.01623,0.00200,0.00000,0.00000,0.00000,0.82733,0.02935
oracle_event_credit_labels,stress_04,0.44444,6,48,0.92708,0.02903,0.66319,0.05629,0.74306,0.05584,0.00347,0.00681,0.04861,0.02744,0.00000,0.00000,0.00000,0.00000,0.54861,0.05412,0.40077,0.01620,0.00200,0.00000,0.00000,0.00000,0.83172,0.02965
oracle_event_credit_labels,stress_04,0.44444,7,48,0.89583,0.03966,0.69444,0.04596,0.74306,0.04558,0.00347,0.00681,0.07639,0.02911,0.00000,0.00000,0.00000,0.00000,0.62500,0.05101,0.40016,0.01674,0.00200,0.00000,0.00000,0.00000,0.78890,0.04049
oracle_event_credit_labels,stress_04,0.44444,8,48,0.93403,0.03187,0.69097,0.05237,0.72222,0.04991,0.00000,0.00000,0.05903,0.02662,0.00000,0.00000,0.00347,0.00681,0.54861,0.05143,0.39964,0.01673,0.00200,0.00000,0.00000,0.00000,0.83398,0.03318
oracle_event_credit_labels,stress_04,0.44444,9,48,0.90972,0.03363,0.70139,0.05234,0.71528,0.04345,0.00347,0.00681,0.05556,0.02634,0.00347,0.00681,0.00000,0.00000,0.57639,0.06522,0.40075,0.01633,0.00200,0.00000,0.00000,0.00000,0.80762,0.03694
oracle_event_credit_labels,stress_05,0.55556,0,48,0.92708,0.03356,0.66667,0.05587,0.72569,0.04403,0.00000,0.00000,0.09375,0.03061,0.01042,0.01153,0.00000,0.00000,0.58333,0.06525,0.42091,0.01754,0.00200,0.00000,0.00000,0.00000,0.79974,0.03153
oracle_event_credit_labels,stress_05,0.55556,1,48,0.92361,0.02911,0.68056,0.05038,0.68403,0.05349,0.00000,0.00000,0.05208,0.02602,0.00000,0.00000,0.00347,0.00681,0.60764,0.06340,0.42171,0.01786,0.00200,0.00000,0.00000,0.00000,0.82295,0.03264
oracle_event_credit_labels,stress_05,0.55556,2,48,0.90278,0.03484,0.69097,0.04664,0.77083,0.04827,0.00000,0.00000,0.09028,0.03363,0.00000,0.00000,0.00000,0.00000,0.61806,0.06225,0.42145,0.01812,0.00200,0.00000,0.00000,0.00000,0.78827,0.03617
oracle_event_credit_labels,stress_05,0.55556,3,48,0.93056,0.03201,0.67014,0.04613,0.70833,0.05007,0.00000,0.00000,0.08681,0.03224,0.00000,0.00000,0.00000,0.00000,0.55208,0.05601,0.42141,0.01744,0.00200,0.00000,0.00000,0.00000,0.81751,0.03399
oracle_event_credit_labels,stress_05,0.55556,4,48,0.92014,0.02916,0.67361,0.05234,0.71875,0.05848,0.00347,0.00681,0.05556,0.02971,0.00000,0.00000,0.00000,0.00000,0.59028,0.05498,0.42158,0.01755,0.00200,0.00000,0.00000,0.00000,0.81853,0.03171
oracle_event_credit_labels,stress_05,0.55556,5,48,0.90278,0.04221,0.65625,0.05184,0.72222,0.04895,0.00347,0.00681,0.09028,0.03220,0.00000,0.00000,0.00000,0.00000,0.60417,0.05640,0.42118,0.01799,0.00200,0.00000,0.00000,0.00000,0.78665,0.04018
oracle_event_credit_labels,stress_05,0.55556,6,48,0.93750,0.03316,0.69792,0.04630,0.70139,0.04761,0.00000,0.00000,0.06597,0.02875,0.00000,0.00000,0.00347,0.00681,0.54861,0.05832,0.42083,0.01790,0.00200,0.00000,0.00000,0.00000,0.83115,0.03217
oracle_event_credit_labels,stress_05,0.55556,7,48,0.92014,0.03368,0.69444,0.04698,0.69444,0.04277,0.00000,0.00000,0.06250,0.03170,0.00347,0.00681,0.00000,0.00000,0.59722,0.05903,0.42238,0.01765,0.00200,0.00000,0.00000,0.00000,0.81333,0.03962
oracle_event_credit_labels,stress_05,0.55556,8,48,0.89236,0.04403,0.68056,0.04748,0.71181,0.05030,0.00000,0.00000,0.04167,0.02664,0.00000,0.00000,0.00000,0.00000,0.62153,0.05733,0.41987,0.01790,0.00200,0.00000,0.00000,0.00000,0.79852,0.04622
oracle_event_credit_labels,stress_05,0.55556,9,48,0.92708,0.02903,0.77083,0.04198,0.70833,0.05630,0.00000,0.00000,0.06944,0.02891,0.00000,0.00000,0.00000,0.00000,0.56250,0.06123,0.42143,0.01762,0.00200,0.00000,0.00000,0.00000,0.82133,0.03079
oracle_event_credit_labels,stress_06,0.66667,0,48,0.91667,0.03076,0.67014,0.04613,0.74653,0.04561,0.00000,0.00000,0.09722,0.04107,0.00000,0.00000,0.00000,0.00000,0.59028,0.05832,0.44209,0.01928,0.00200,0.00000,0.00000,0.00000,0.79594,0.03360
oracle_event_credit_labels,stress_06,0.66667,1,48,0.93750,0.02503,0.64583,0.04827,0.69792,0.04927,0.00000,0.00000,0.09722,0.03618,0.00000,0.00000,0.00000,0.00000,0.55903,0.05192,0.44299,0.01868,0.00200,0.00000,0.00000,0.00000,0.81663,0.02860
oracle_event_credit_labels,stress_06,0.66667,2,48,0.93403,0.02706,0.63889,0.05531,0.68750,0.05204,0.00694,0.00952,0.06597,0.02875,0.00000,0.00000,0.00000,0.00000,0.58333,0.05671,0.44254,0.01885,0.00200,0.00000,0.00000,0.00000,0.82302,0.02861
oracle_event_credit_labels,stress_06,0.66667,3,48,0.92014,0.04125,0.64931,0.05608,0.70486,0.04789,0.00347,0.00681,0.08681,0.03224,0.00000,0.00000,0.00000,0.00000,0.60069,0.05393,0.44221,0.01928,0.00200,0.00000,0.00000,0.00000,0.80210,0.04138
oracle_event_credit_labels,stress_06,0.66667,4,48,0.94097,0.02996,0.69097,0.05414,0.67708,0.05787,0.00000,0.00000,0.08333,0.03767,0.00000,0.00000,0.00347,0.00681,0.56944,0.05740,0.44182,0.01902,0.00200,0.00000,0.00000,0.00000,0.82397,0.03330
oracle_event_credit_labels,stress_06,0.66667,5,48,0.92361,0.03220,0.70833,0.05372,0.68403,0.04982,0.00000,0.00000,0.07639,0.03069,0.00347,0.00681,0.00000,0.00000,0.57639,0.05913,0.44232,0.01891,0.00200,0.00000,0.00000,0.00000,0.80778,0.03719
oracle_event_credit_labels,stress_06,0.66667,6,48,0.90278,0.04107,0.67014,0.05712,0.70486,0.04982,0.00000,0.00000,0.06250,0.03590,0.00000,0.00000,0.00000,0.00000,0.57639,0.05751,0.44115,0.01918,0.00200,0.00000,0.00000,0.00000,0.79678,0.04564
oracle_event_credit_labels,stress_06,0.66667,7,48,0.93403,0.02875,0.72917,0.04827,0.70139,0.05668,0.00000,0.00000,0.10417,0.03170,0.00000,0.00000,0.00000,0.00000,0.56250,0.06123,0.44201,0.01898,0.00200,0.00000,0.00000,0.00000,0.81040,0.03102
oracle_event_credit_labels,stress_06,0.66667,8,48,0.94792,0.02602,0.63542,0.04927,0.65278,0.05038,0.00000,0.00000,0.11111,0.03552,0.00347,0.00681,0.00347,0.00681,0.52083,0.05966,0.44182,0.01916,0.00200,0.00000,0.00000,0.00000,0.81543,0.02917
oracle_event_credit_labels,stress_06,0.66667,9,48,0.92708,0.03494,0.67708,0.05363,0.71181,0.04739,0.00000,0.00000,0.09028,0.03220,0.00347,0.00681,0.00347,0.00681,0.55208,0.05429,0.44154,0.01908,0.00200,0.00000,0.00000,0.00000,0.80339,0.04017
oracle_event_credit_labels,stress_07,0.77778,0,48,0.93750,0.02856,0.64583,0.05294,0.70139,0.04859,0.00694,0.00952,0.07986,0.03224,0.00000,0.00000,0.00000,0.00000,0.54167,0.05713,0.46347,0.02006,0.00200,0.00000,0.00000,0.00000,0.81731,0.03282
oracle_event_credit_labels,stress_07,0.77778,1,48,0.91319,0.04238,0.64931,0.05436,0.68403,0.04789,0.00347,0.00681,0.10069,0.03979,0.00000,0.00000,0.00000,0.00000,0.59722,0.05488,0.46296,0.02038,0.00200,0.00000,0.00000,0.00000,0.78600,0.04539
oracle_event_credit_labels,stress_07,0.77778,2,48,0.93056,0.03050,0.69444,0.05268,0.70833,0.05713,0.00000,0.00000,0.07639,0.03634,0.00000,0.00000,0.00347,0.00681,0.55208,0.05848,0.46228,0.02018,0.00200,0.00000,0.00000,0.00000,0.81319,0.03415
oracle_event_credit_labels,stress_07,0.77778,3,48,0.93750,0.02503,0.68403,0.05691,0.69792,0.05558,0.00000,0.00000,0.07639,0.02744,0.00347,0.00681,0.00000,0.00000,0.54861,0.05668,0.46258,0.02017,0.00200,0.00000,0.00000,0.00000,0.81842,0.03035
oracle_event_credit_labels,stress_07,0.77778,4,48,0.90625,0.03999,0.65278,0.05657,0.68403,0.04982,0.00000,0.00000,0.08333,0.03507,0.00000,0.00000,0.00000,0.00000,0.57292,0.05988,0.46236,0.02049,0.00200,0.00000,0.00000,0.00000,0.78811,0.04597
oracle_event_credit_labels,stress_07,0.77778,5,48,0.93403,0.03035,0.67708,0.04706,0.69097,0.05053,0.00000,0.00000,0.10417,0.03590,0.00000,0.00000,0.00000,0.00000,0.52778,0.06403,0.46363,0.02035,0.00200,0.00000,0.00000,0.00000,0.80694,0.03214
oracle_event_credit_labels,stress_07,0.77778,6,48,0.94444,0.02634,0.65625,0.05274,0.63889,0.04895,0.00000,0.00000,0.09375,0.03212,0.00347,0.00681,0.00000,0.00000,0.52431,0.05753,0.46433,0.02035,0.00200,0.00000,0.00000,0.00000,0.81780,0.02976
oracle_event_credit_labels,stress_07,0.77778,7,48,0.92708,0.03212,0.66667,0.04665,0.69444,0.05444,0.00000,0.00000,0.10417,0.03720,0.00347,0.00681,0.00694,0.00952,0.54861,0.04859,0.46266,0.02033,0.00200,0.00000,0.00000,0.00000,0.79202,0.03979
oracle_event_credit_labels,stress_07,0.77778,8,48,0.92014,0.03368,0.62847,0.05774,0.69097,0.04958,0.00000,0.00000,0.07292,0.02735,0.00000,0.00000,0.00000,0.00000,0.59722,0.04439,0.46268,0.01977,0.00200,0.00000,0.00000,0.00000,0.80633,0.03294
oracle_event_credit_labels,stress_07,0.77778,9,48,0.93403,0.03035,0.61806,0.05498,0.70833,0.04614,0.00000,0.00000,0.07986,0.03224,0.00347,0.00681,0.00000,0.00000,0.60764,0.05955,0.46382,0.02013,0.00200,0.00000,0.00000,0.00000,0.81330,0.03411
oracle_event_credit_labels,stress_08,0.88889,0,48,0.94444,0.02634,0.69792,0.05207,0.70486,0.06015,0.00000,0.00000,0.07639,0.03634,0.00347,0.00681,0.00347,0.00681,0.55208,0.05848,0.48360,0.02148,0.00202,0.00003,0.00000,0.00000,0.81985,0.03283
oracle_event_credit_labels,stress_08,0.88889,1,48,0.96181,0.02226,0.64931,0.05855,0.69444,0.05863,0.00000,0.00000,0.09722,0.03050,0.00000,0.00000,0.00000,0.00000,0.54167,0.06341,0.48400,0.02131,0.00203,0.00003,0.00000,0.00000,0.83437,0.02660
oracle_event_credit_labels,stress_08,0.88889,2,48,0.90972,0.03634,0.64583,0.05723,0.65625,0.05451,0.00000,0.00000,0.10069,0.03605,0.00000,0.00000,0.00000,0.00000,0.54514,0.06506,0.48336,0.02170,0.00200,0.00000,0.00000,0.00000,0.78093,0.04364
oracle_event_credit_labels,stress_08,0.88889,3,48,0.93403,0.03035,0.65972,0.05498,0.64931,0.05436,0.00000,0.00000,0.11458,0.03787,0.00000,0.00000,0.00000,0.00000,0.51042,0.05622,0.48468,0.02159,0.00203,0.00004,0.00000,0.00000,0.79919,0.03184
oracle_event_credit_labels,stress_08,0.88889,4,48,0.95139,0.02374,0.66319,0.05006,0.64236,0.05146,0.00000,0.00000,0.12847,0.04154,0.00000,0.00000,0.00000,0.00000,0.51736,0.05855,0.48539,0.02160,0.00203,0.00003,0.00000,0.00000,0.81061,0.02949
oracle_event_credit_labels,stress_08,0.88889,5,48,0.94097,0.02834,0.63542,0.04830,0.67014,0.05282,0.00000,0.00000,0.10069,0.03979,0.00694,0.00952,0.00694,0.00952,0.52431,0.04664,0.48373,0.02152,0.00204,0.00005,0.00000,0.00000,0.80018,0.03663
oracle_event_credit_labels,stress_08,0.88889,6,48,0.91319,0.03224,0.61806,0.05324,0.63194,0.05668,0.00000,0.00000,0.09028,0.03885,0.00000,0.00000,0.00000,0.00000,0.57639,0.04761,0.48398,0.02111,0.00201,0.00001,0.00000,0.00000,0.78868,0.03658
oracle_event_credit_labels,stress_08,0.88889,7,48,0.92708,0.03212,0.60069,0.05393,0.67361,0.04859,0.00000,0.00000,0.09375,0.03494,0.00347,0.00681,0.00000,0.00000,0.56250,0.06497,0.48460,0.02146,0.00200,0.00000,0.00000,0.00000,0.79719,0.03616
oracle_event_credit_labels,stress_08,0.88889,8,48,0.94792,0.03391,0.60417,0.06199,0.68403,0.05774,0.00000,0.00000,0.11806,0.03762,0.00347,0.00681,0.00000,0.00000,0.47222,0.05085,0.48508,0.02174,0.00203,0.00003,0.00000,0.00000,0.80774,0.03517
oracle_event_credit_labels,stress_08,0.88889,9,48,0.94097,0.03150,0.63542,0.04830,0.68403,0.05259,0.00000,0.00000,0.09375,0.03879,0.00000,0.00000,0.00347,0.00681,0.57292,0.05494,0.48502,0.02138,0.00204,0.00004,0.00000,0.00000,0.81268,0.03587
oracle_event_credit_labels,stress_09,1.00000,0,48,0.93056,0.03050,0.62847,0.05349,0.63889,0.05616,0.00000,0.00000,0.11458,0.03787,0.00000,0.00000,0.00000,0.00000,0.53472,0.06375,0.50457,0.02250,0.00313,0.00064,0.00000,0.00000,0.79245,0.03548
oracle_event_credit_labels,stress_09,1.00000,1,48,0.95486,0.02330,0.63542,0.05115,0.62847,0.05774,0.00000,0.00000,0.13194,0.04122,0.00000,0.00000,0.00000,0.00000,0.52083,0.05886,0.50546,0.02261,0.00328,0.00072,0.00000,0.00000,0.80931,0.02622
oracle_event_credit_labels,stress_09,1.00000,2,48,0.94097,0.02478,0.61458,0.05252,0.64236,0.05326,0.00000,0.00000,0.14931,0.04038,0.00000,0.00000,0.00000,0.00000,0.46528,0.05584,0.50594,0.02259,0.00326,0.00072,0.00000,0.00000,0.78805,0.02709
oracle_event_credit_labels,stress_09,1.00000,3,48,0.94792,0.02778,0.65625,0.05184,0.65278,0.05223,0.00000,0.00000,0.13194,0.04122,0.00694,0.00952,0.01042,0.01153,0.52083,0.05470,0.50494,0.02233,0.00331,0.00077,0.00000,0.00000,0.78835,0.03637
oracle_event_credit_labels,stress_09,1.00000,4,48,0.90972,0.03363,0.61806,0.05913,0.60417,0.06641,0.00000,0.00000,0.09722,0.03991,0.00000,0.00000,0.00000,0.00000,0.55903,0.05458,0.50428,0.02211,0.00320,0.00068,0.00000,0.00000,0.77895,0.03702
oracle_event_credit_labels,stress_09,1.00000,5,48,0.93056,0.03201,0.59028,0.05832,0.66319,0.05100,0.00694,0.00952,0.12153,0.03859,0.00347,0.00681,0.00000,0.00000,0.56944,0.06366,0.50490,0.02231,0.00310,0.00062,0.00000,0.00000,0.78233,0.03569
oracle_event_credit_labels,stress_09,1.00000,6,48,0.94792,0.03249,0.61458,0.04974,0.66667,0.05671,0.00000,0.00000,0.11458,0.04029,0.00347,0.00681,0.00347,0.00681,0.47222,0.05357,0.50521,0.02266,0.00339,0.00080,0.00000,0.00000,0.80371,0.03644
oracle_event_credit_labels,stress_09,1.00000,7,48,0.92708,0.03755,0.64236,0.05146,0.66667,0.05415,0.00000,0.00000,0.09722,0.04107,0.00000,0.00000,0.00347,0.00681,0.54514,0.05733,0.50498,0.02249,0.00330,0.00080,0.00000,0.00000,0.79404,0.04077
oracle_event_credit_labels,stress_09,1.00000,8,48,0.94792,0.02413,0.60417,0.05723,0.67361,0.06594,0.00694,0.00952,0.12500,0.04614,0.00000,0.00000,0.00694,0.00952,0.54861,0.05412,0.50429,0.02251,0.00332,0.00076,0.00000,0.00000,0.79783,0.03169
oracle_event_credit_labels,stress_09,1.00000,9,48,0.93750,0.02856,0.64583,0.05112,0.67361,0.04235,0.00000,0.00000,0.11111,0.03809,0.00347,0.00681,0.00694,0.00952,0.53125,0.06047,0.50428,0.02289,0.00315,0.00067,0.00000,0.00000,0.79277,0.03436
proposed_reward_free_temporal_credit_v4,stress_00,0.00000,0,48,0.76736,0.04321,0.60417,0.05470,0.64236,0.05835,0.00000,0.00000,0.12847,0.04376,0.00000,0.00000,0.05903,0.02478,0.45486,0.05393,0.44923,0.01182,0.00200,0.00000,0.15028,0.00338,0.59277,0.04388
proposed_reward_free_temporal_credit_v4,stress_00,0.00000,1,48,0.75000,0.05671,0.63542,0.05643,0.59028,0.05668,0.00694,0.00952,0.08681,0.03224,0.00347,0.00681,0.05208,0.02413,0.52778,0.05444,0.44741,0.01129,0.00200,0.00000,0.15069,0.00334,0.59035,0.05769
proposed_reward_free_temporal_credit_v4,stress_00,0.00000,2,48,0.79167,0.04814,0.61458,0.05161,0.65278,0.05313,0.00347,0.00681,0.12153,0.03472,0.00000,0.00000,0.06597,0.03333,0.51389,0.04648,0.44813,0.01150,0.00200,0.00000,0.15227,0.00309,0.61419,0.05906
proposed_reward_free_temporal_credit_v4,stress_00,0.00000,3,48,0.76042,0.04756,0.64236,0.05753,0.64236,0.05146,0.00694,0.00952,0.12500,0.04069,0.00347,0.00681,0.04514,0.02330,0.53472,0.06736,0.44821,0.01124,0.00200,0.00000,0.15120,0.00311,0.58890,0.05032
proposed_reward_free_temporal_credit_v4,stress_00,0.00000,4,48,0.72917,0.05723,0.62500,0.05192,0.63194,0.05913,0.00000,0.00000,0.11458,0.03660,0.00000,0.00000,0.03125,0.02099,0.53819,0.06015,0.44830,0.01134,0.00200,0.00000,0.15002,0.00326,0.57778,0.05917
proposed_reward_free_temporal_credit_v4,stress_00,0.00000,5,48,0.74306,0.04660,0.64931,0.05774,0.59028,0.05668,0.00000,0.00000,0.07639,0.03069,0.00347,0.00681,0.04514,0.02117,0.52431,0.05326,0.44953,0.01152,0.00200,0.00000,0.15170,0.00294,0.59508,0.04994
proposed_reward_free_temporal_credit_v4,stress_00,0.00000,6,48,0.77083,0.05470,0.59722,0.04847,0.70486,0.05169,0.00347,0.00681,0.15625,0.04998,0.00000,0.00000,0.03819,0.02226,0.50347,0.04714,0.44819,0.01166,0.00200,0.00000,0.14972,0.00328,0.59599,0.06403
proposed_reward_free_temporal_credit_v4,stress_00,0.00000,7,48,0.78819,0.04210,0.61111,0.05531,0.63194,0.05992,0.00347,0.00681,0.12847,0.04038,0.00694,0.00952,0.05208,0.02602,0.53472,0.04761,0.44955,0.01127,0.00200,0.00000,0.15081,0.00333,0.60855,0.05602
proposed_reward_free_temporal_credit_v4,stress_00,0.00000,8,48,0.74306,0.06071,0.66667,0.05502,0.63889,0.05444,0.00000,0.00000,0.12500,0.04069,0.00347,0.00681,0.04167,0.02281,0.49653,0.06265,0.44862,0.01181,0.00200,0.00000,0.15131,0.00317,0.57696,0.06363
proposed_reward_free_temporal_credit_v4,stress_00,0.00000,9,48,0.76389,0.04439,0.63194,0.05832,0.59722,0.04847,0.00694,0.00952,0.11458,0.03787,0.00347,0.00681,0.04861,0.02374,0.47222,0.05943,0.44979,0.01136,0.00200,0.00000,0.14835,0.00340,0.59435,0.05089
proposed_reward_free_temporal_credit_v4,stress_01,0.11111,0,48,0.80208,0.04830,0.61111,0.05357,0.62500,0.05795,0.00694,0.00952,0.13889,0.03416,0.00000,0.00000,0.06944,0.03201,0.50347,0.04714,0.46942,0.01271,0.00200,0.00000,0.15721,0.00323,0.61009,0.06192
proposed_reward_free_temporal_credit_v4,stress_01,0.11111,1,48,0.75000,0.05671,0.59375,0.05909,0.65625,0.05622,0.01042,0.01153,0.12847,0.03920,0.01042,0.01153,0.04861,0.03220,0.55556,0.06621,0.46985,0.01266,0.00200,0.00000,0.15671,0.00305,0.56211,0.05802
proposed_reward_free_temporal_credit_v4,stress_01,0.11111,2,48,0.73264,0.05304,0.59028,0.05668,0.64236,0.05146,0.01736,0.01456,0.12847,0.03539,0.00000,0.00000,0.03819,0.02226,0.55556,0.06100,0.46990,0.01260,0.00200,0.00000,0.15629,0.00350,0.55932,0.05535
proposed_reward_free_temporal_credit_v4,stress_01,0.11111,3,48,0.71875,0.05069,0.65625,0.05092,0.59722,0.05573,0.00347,0.00681,0.10417,0.03456,0.00347,0.00681,0.04167,0.02281,0.52083,0.05294,0.47061,0.01288,0.00200,0.00000,0.15641,0.00297,0.55622,0.05247
proposed_reward_free_temporal_credit_v4,stress_01,0.11111,4,48,0.75347,0.05586,0.60069,0.05815,0.67361,0.05050,0.00347,0.00681,0.15625,0.04805,0.00347,0.00681,0.03819,0.02003,0.48611,0.05573,0.46950,0.01286,0.00200,0.00000,0.15534,0.00334,0.57140,0.06054
proposed_reward_free_temporal_credit_v4,stress_01,0.11111,5,48,0.76042,0.04340,0.62153,0.05895,0.60069,0.05975,0.00694,0.00952,0.12153,0.03734,0.01042,0.01153,0.05556,0.02808,0.50694,0.05412,0.47082,0.01271,0.00200,0.00000,0.15644,0.00315,0.57265,0.05985
proposed_reward_free_temporal_credit_v4,stress_01,0.11111,6,48,0.74653,0.06451,0.62500,0.05372,0.61458,0.06086,0.00000,0.00000,0.12500,0.04183,0.00347,0.00681,0.04861,0.02566,0.51042,0.05537,0.47054,0.01316,0.00200,0.00000,0.15674,0.00320,0.57262,0.06770
proposed_reward_free_temporal_credit_v4,stress_01,0.11111,7,48,0.76736,0.04535,0.60069,0.06284,0.57986,0.05835,0.00694,0.00952,0.14931,0.04689,0.01389,0.01317,0.06597,0.02525,0.48958,0.05949,0.47104,0.01285,0.00200,0.00000,0.15470,0.00355,0.55761,0.05382
proposed_reward_free_temporal_credit_v4,stress_01,0.11111,8,48,0.73611,0.05131,0.58333,0.05054,0.59028,0.04660,0.00347,0.00681,0.15972,0.04235,0.00000,0.00000,0.04167,0.02480,0.51042,0.05451,0.46995,0.01299,0.00200,0.00000,0.15592,0.00327,0.55418,0.05424
proposed_reward_free_temporal_credit_v4,stress_01,0.11111,9,48,0.72569,0.05192,0.56597,0.05733,0.59722,0.05401,0.01389,0.01637,0.09375,0.03212,0.01042,0.01153,0.06597,0.03035,0.51736,0.05523,0.47044,0.01270,0.00200,0.00000,0.15719,0.00309,0.53986,0.06186
proposed_reward_free_temporal_credit_v4,stress_02,0.22222,0,48,0.71875,0.05252,0.58333,0.05996,0.61111,0.05616,0.02778,0.01776,0.14236,0.04238,0.00000,0.00000,0.04861,0.02566,0.52431,0.05995,0.49185,0.01381,0.00215,0.00010,0.16144,0.00329,0.52462,0.05585
proposed_reward_free_temporal_credit_v4,stress_02,0.22222,1,48,0.72222,0.05268,0.62153,0.04739,0.58333,0.05671,0.01042,0.01153,0.12153,0.03605,0.00347,0.00681,0.04514,0.02525,0.51389,0.05822,0.49215,0.01416,0.00225,0.00017,0.16130,0.00286,0.54345,0.05471
proposed_reward_free_temporal_credit_v4,stress_02,0.22222,2,48,0.75347,0.05915,0.60417,0.05723,0.63194,0.05584,0.00694,0.00952,0.17014,0.04911,0.00347,0.00681,0.04514,0.02117,0.49653,0.04911,0.49175,0.01411,0.00216,0.00011,0.16057,0.00317,0.55602,0.06105
